pair_id,search_term,part_number,sku_name,negative_intent,judgment,timestamp
27cfb4954144,wellness core grain free,114515,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:27.890398
95bef9356649,wellness core grain free,118870,"Wellness CORE+ Indoor Grain-Free Chicken & Chicken Liver Pate Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:28.008422
f06cdb1cb77e,wellness core grain free,119868,"Wellness CORE Signature Selects Shredded Boneless Chicken & Chicken Liver Entree in Sauce Grain-Free Natural Canned Cat Food, 5.3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:28.224033
938c5162e733,wellness core grain free,155330,"Wellness CORE Tiny Tasters Chicken, Chicken & Turkey Pate Land Variety Pack Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:28.602422
c214cd06162f,wellness core grain free,119726,"Wellness CORE Signature Selects Shredded Boneless Chicken & Beef Entree in Sauce Grain-Free Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:28.685617
1115faec0d86,wellness core grain free,222330,"Wellness CORE+ High Protein Grain-Free Ocean Whitefish, Herring & Salmon Meal Recipe Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:29.029811
bc407e73d064,wellness core grain free,264888,"Wellness CORE Digestive Health Chicken & Beef Pate Variety Pack Grain-Free Wet Dog Food, 13-oz can, case of 6",grain,COMPLIANT,2026-02-04T16:18:29.259626
53e85046d298,wellness core grain free,264896,"Wellness CORE+ Digestive Health Chicken Pate Grain-Free Natural Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:29.322855
62f1647ad7f7,wellness core grain free,264882,"Wellness CORE Digestive Health Chicken Recipe Grain-Free Wet Dog Food, 13-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:29.806936
3cf6a9a56c94,wellness core grain free,155332,"Wellness CORE Tiny Tasters Tuna & Salmon, Tuna Pate Sea Variety Pack Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:29.992431
97d4c56fc76e,wellness core grain free,264906,"Wellness CORE Digestive Health Salmon & Whitefish Pate Grain-Free Variety Pack Wet Cat Food, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:30.023134
33d34bada413,wellness core grain free,120811,"Wellness CORE 95% Grain-Free Chicken & Broccoli Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:30.689893
fd5620ebcef4,wellness core grain free,1659070,"Wellness CORE Tiny Tasters Adult Seafood & Poultry Variety Pack Grain-Free Wet Cat Food, 1.75-oz pouch, 12 count",grain,COMPLIANT,2026-02-04T16:18:30.721768
d4bcdb5b33be,wellness core grain free,145512,"Wellness CORE+ Grain-Free Indoor Salmon & Herring Meal Recipe Dry Cat Food, 11-lb bag",grain,COMPLIANT,2026-02-04T16:18:30.792993
3ac732daa602,weight management dog food no chicken,975174,"Purina Beneful Healthy Weight with Farm-Raised Chicken Dry Dog Food, 36-lb bag",chicken,VIOLATION,2026-02-04T16:18:31.089344
265699cf2b35,wellness core grain free,119727,"Wellness CORE Signature Selects Flaked Skipjack Tuna & Shrimp Entree in Broth Grain-Free Natural Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:31.297876
7a2a3799e406,wellness core grain free,145502,"Wellness CORE Grain-Free Small Breed Mini Meals Shredded Chicken & Turkey in Gravy Dog Food Pouches, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:31.500092
16aad375855a,wellness core grain free cat food,119726,"Wellness CORE Signature Selects Shredded Boneless Chicken & Beef Entree in Sauce Grain-Free Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:32.114545
f622a3f0609e,wellness core grain free cat food,119718,"Wellness CORE Signature Selects Shredded Boneless Chicken & Turkey Entree in Sauce Grain-Free Natural Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:32.207629
a1644e6397c9,wellness core grain free cat food,155330,"Wellness CORE Tiny Tasters Chicken, Chicken & Turkey Pate Land Variety Pack Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:32.302888
0dfb59249255,wellness core grain free,119738,"Wellness CORE Signature Selects Chunky Beef & Boneless Chicken Entree in Sauce Grain-Free Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:32.452999
bf0819b76152,wellness core grain free cat food,155332,"Wellness CORE Tiny Tasters Tuna & Salmon, Tuna Pate Sea Variety Pack Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:32.828282
b6bb5505e0bc,wellness core grain free cat food,1659070,"Wellness CORE Tiny Tasters Adult Seafood & Poultry Variety Pack Grain-Free Wet Cat Food, 1.75-oz pouch, 12 count",grain,COMPLIANT,2026-02-04T16:18:32.932205
3c036c21e3f4,wellness core grain free cat food,363905,"Wellness CORE Tiny Tasters Chicken Grain-Free Minced Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:33.341867
3ba78fa9ebab,wellness core grain free cat food,363909,"Wellness CORE Tiny Tasters Tuna & Salmon Grain-Free Flaked Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:33.455468
50345e7a0afd,wellness core grain free cat food,363913,"Wellness CORE Tiny Tasters Kitten Chicken Grain-Free Minced Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:33.661468
8c90ba7560ac,wellness core grain free cat food,155324,"Wellness CORE Tiny Tasters Tuna Pate Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:34.202527
b35b237e1597,wellness core grain free cat food,363911,"Wellness CORE Tiny Tasters Tuna & Shrimp Grain-Free Flaked Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:34.351709
e17b6ac58e9d,wellness core grain free,1569054,"Wellness CORE Mini Meals Variety Pack Small Breed Grain-Free Wet Dog Food, 3-oz pouch, case of 6",grain,COMPLIANT,2026-02-04T16:18:34.864757
db971a22914a,wellness core grain free cat food,363903,"Wellness CORE Tiny Tasters Kitten Chicken Grain-Free Pate Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:35.073782
1bfb3db9ca26,wellness core grain free cat food,264902,"Wellness CORE Digestive Health Salmon Pate Recipe Grain-Free Wet Cat Food, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:35.092553
44dde97f8eef,wellness core grain free cat food,363907,"Wellness CORE Tiny Tasters Chicken & Beef Grain-Free Minced Wet Cat Food, 1.75-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:35.746682
f32e73c767c0,wellness core grain free dog food,222330,"Wellness CORE+ High Protein Grain-Free Ocean Whitefish, Herring & Salmon Meal Recipe Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:35.824641
48208963c536,wellness core grain free dog food,1569054,"Wellness CORE Mini Meals Variety Pack Small Breed Grain-Free Wet Dog Food, 3-oz pouch, case of 6",grain,COMPLIANT,2026-02-04T16:18:35.829294
f54b36412a5a,wellness core grain free cat food,155328,"Wellness CORE Tiny Tasters Tuna & Salmon Pate Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:36.086166
b8b2bb7f1b56,wellness core grain free dog food,298720,"Wellness CORE RawRev Grain-Free Small Breed Original Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag + Wellness CORE Bowl Boosters Bare Turkey Freeze-Dried Dog Food Mixer or Topper, 4-oz bag",grain,COMPLIANT,2026-02-04T16:18:36.515057
a3ad7eb8a4a4,wellness core grain free dog food,145504,"Wellness CORE Grain-Free Small Breed Mini Meals Shredded Chicken & Lamb in Gravy Dog Food Pouches, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:36.529918
a7c3101073aa,wellness core grain free dog food,145498,"Wellness CORE Grain-Free Small Breed Mini Meals Chicken Pate Dog Food Pouches, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:36.743696
b013c28de7c2,wellness core grain free dog food,145462,"Wellness CORE+ Grain-Free Puppy Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag",grain,COMPLIANT,2026-02-04T16:18:36.878228
843fbf95d9f7,wellness core grain free dog food,95667,"Wellness CORE Hearty Cuts in Gravy Chicken & Turkey Recipe Grain-Free Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:37.352787
5bd6936967bd,wellness core grain free dog food,145508,"Wellness CORE Grain-Free Small Breed Mini Meals Chunky Chicken & Tuna in Gravy Dog Food Pouches, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:37.489294
689804ae72aa,wellness dry dog food grain free,145520,"Wellness CORE Grain-Free Senior Deboned Turkey Recipe Dry Dog Food, 24-lb bag",grain,COMPLIANT,2026-02-04T16:18:37.686241
702d564d6780,wellness core grain free dog food,145479,"Wellness CORE Grain-Free Small Breed Puppy Deboned Turkey Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T16:18:37.819353
5d8702160783,wellness dry dog food grain free,114515,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:38.222323
46e8845d3a09,wellness dry dog food grain free,114514,"Wellness CORE+ Grain-Free Original Recipe with Freeze-Dried Turkey Dry Dog Food, 20-lb bag",grain,COMPLIANT,2026-02-04T16:18:38.396931
202d066b2dad,wellness dry dog food grain free,145459,"Wellness CORE+ Grain-Free Healthy Weight Recipe with Freeze-Dried Turkey Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:38.638473
ce3c8fcdf842,wellness dry dog food grain free,145462,"Wellness CORE+ Grain-Free Puppy Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag",grain,VIOLATION,2026-02-04T16:18:39.293001
58c33c8b46e9,wellness dry dog food grain free,1171134,"Wellness Complete Health Natural Puppy Grain-Free Chicken & Salmon Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T16:18:39.349971
5d972017c49b,wellness core grain free dog food,114515,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 18-lb bag",grain,VIOLATION,2026-02-04T16:18:39.426415
1d07bc8a717b,wellness dry dog food grain free,52018,"Wellness CORE Grain-Free Puppy Chicken & Turkey Recipe Dry Dog Food, 26-lb bag",grain,COMPLIANT,2026-02-04T16:18:39.577509
0a596cab81cb,wellness dry dog food grain free,298740,"Wellness Simple Limited Ingredient Diet Grain-Free Turkey & Potato Formula Dry Dog Food, 26-lb bag + Wellness Simple Limited Ingredient Diet Grain-Free Turkey & Potato Formula Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:40.099167
f73fae348e0e,wellness dry dog food grain free,298734,"Wellness Simple Limited Ingredient Diet Grain-Free Salmon & Potato Formula Dry Dog Food, 24-lb bag + Wellness CORE Bowl Boosters Joint Health Adult Dry Dog Food Topper, 4-oz bag",grain,COMPLIANT,2026-02-04T16:18:40.140592
9694ce7e86b6,wellness dry dog food grain free,293660,Purina Pro Plan Puppy Lamb & Rice Formula Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,grain,VIOLATION,2026-02-04T16:18:40.526969
cac84cc5d819,wellness dry dog food grain free,145479,"Wellness CORE Grain-Free Small Breed Puppy Deboned Turkey Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T16:18:40.742040
d8b247e83fa8,wellness dry dog food grain free,298684,"Wellness Complete Health Senior Deboned Chicken & Barley Recipe Dry Dog Food, 30-lb bag + Wellness WellBites Beef & Turkey Recipe Soft & Chewy Grain-Free Dog Treats, 6-oz bag",grain,VIOLATION,2026-02-04T16:18:40.866205
0628a80d1e39,wellness dry dog food grain free,1578230,"Nature's HUG Non-GMO Grain-Free Overall Health & Wellness Adult Toy & Small Breed Dry Dog Food, 5-lb bag",grain,COMPLIANT,2026-02-04T16:18:41.036867
5aa50bba469d,wellness dry dog food grain free,293678,Purina Pro Plan Puppy Shredded Blend Chicken & Rice Formula with Probiotics Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,grain,VIOLATION,2026-02-04T16:18:41.518446
bbd62bb219f3,wellness grain free,264912,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 44 count",grain,COMPLIANT,2026-02-04T16:18:41.533207
f803c4d051c0,wellness grain free,62742,"Wellness Crunchy WellBars Grain-Free Yogurt, Apples & Bananas Baked Dog Treats, 45-oz bag",grain,COMPLIANT,2026-02-04T16:18:41.726239
e3a0a85d7dae,wellness grain free,264908,"Wellness Soft Puppy Bites Lamb & Salmon Grain-Free Dog Treats, 8-oz pouch",grain,COMPLIANT,2026-02-04T16:18:41.867131
358695ee3e0d,wellness grain free,264914,"WHIMZEES by Wellness Value Box Dental Chews Natural Grain-Free Dental Dog Treats, Large, 24 count",grain,COMPLIANT,2026-02-04T16:18:42.058297
57885403d018,wellness grain free,99538,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Extra Small, 48 count",grain,COMPLIANT,2026-02-04T16:18:42.371642
3513649539ad,wellness grain free,149983,"Old Mother Hubbard by Wellness Classic P-Nuttier 'N Nanners Grain-Free Mini Oven-Baked Biscuits Dog Treats, 16-oz bag",grain,COMPLIANT,2026-02-04T16:18:42.700001
617b45a495de,wellness grain free,99527,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",grain,COMPLIANT,2026-02-04T16:18:42.979953
5760fd6ccbca,wellness grain free,115148,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 14 count",grain,COMPLIANT,2026-02-04T16:18:43.297754
8b43ea9bf331,wellness grain free,104848,"Wellness Crunchy Puppy Bites Chicken & Carrots Recipe Grain-Free Natural Dog Treats, 6-oz bag",grain,COMPLIANT,2026-02-04T16:18:43.663106
d7cf1597df85,wellness grain free,49270,"Wellness Complete Health Pate Chicken Entree Grain-Free Natural Canned Cat Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:44.079421
6cc530e194eb,wellness grain free,119718,"Wellness CORE Signature Selects Shredded Boneless Chicken & Turkey Entree in Sauce Grain-Free Natural Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:44.259899
4bd08408af95,wellness grain free,264910,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Small, 89 count",grain,COMPLIANT,2026-02-04T16:18:44.436686
760a1bd6492d,wellness grain free,99539,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Small, 24 count",grain,COMPLIANT,2026-02-04T16:18:44.438317
4e1527702e82,wellness grain free,99541,"WHIMZEES by Wellness Alligator Dental Chews Natural Grain-Free Dental Dog Treats, Small, 24 count",grain,COMPLIANT,2026-02-04T16:18:44.793019
6375860c81d6,wellness grain free,119917,"Wellness CORE Signature Selects Flaked Skipjack Tuna & Wild Salmon Entree in Broth Grain-Free Canned Cat Food, 5.3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:44.815420
902b4dc29da9,wellness grain free,145533,"Wellness Complete Health Healthy Indulgence Gravies Grain-Free Variety Pack Cat Food Pouches, 3-oz, case of 8",grain,COMPLIANT,2026-02-04T16:18:45.554980
bafb0d7c4a1c,wellness grain free,69183,"Wellness CORE Grain-Free Wild Game Duck, Lamb Meal, Boar & Rabbit Recipe Natural Dry Dog Food, 26-lb bag",grain,COMPLIANT,2026-02-04T16:18:45.909250
f5fd959959b5,wellness grain free,333302,"Wellness Complete Health Kitten Variety Pack Grain-Free Canned Cat Food, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:46.087579
729eb48811b1,wellness grain free,154641,"WHIMZEES by Wellness Puppy Dental Chews Natural Grain-Free Dental Dog Treats, Extra Small/Small, 30 count",grain,COMPLIANT,2026-02-04T16:18:46.320969
6f3b0acac5a0,wellness grain free,114510,"Wellness CORE+ Grain-Free Small Breed Original Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag",grain,COMPLIANT,2026-02-04T16:18:46.496493
158046bffa03,wellness grain free,99545,"WHIMZEES by Wellness Stix Large Dental Chews Natural Grain-Free Dental Dog Treats, Large, 7 count",grain,COMPLIANT,2026-02-04T16:18:47.002238
78a8f0d230d0,wellness grain free,75344,"Wellness Kittles Natural Grain-Free Tuna & Cranberries Crunchy Cat Treats, 2-oz bag",grain,COMPLIANT,2026-02-04T16:18:47.129581
a7ee7f70761e,wellness grain free,99544,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Small, 28 count",grain,COMPLIANT,2026-02-04T16:18:47.209224
f85a6f361b7f,wellness grain free,99543,"WHIMZEES by Wellness Hedgehog Dental Chews Natural Grain-Free Dental Dog Treats, Large, 6 count",grain,COMPLIANT,2026-02-04T16:18:47.571954
a249fec86424,wellness grain free,984662,"Wellness Complete Health Chicken & Turkey Lovers Gravies & Minced Variety Pack Grain-Free Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:47.772125
bf7271e4ffeb,wellness grain free,119868,"Wellness CORE Signature Selects Shredded Boneless Chicken & Chicken Liver Entree in Sauce Grain-Free Natural Canned Cat Food, 5.3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:47.914214
599b57ba488f,wellness grain free,115140,"WHIMZEES by Wellness Alligator Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",grain,COMPLIANT,2026-02-04T16:18:48.085968
e0961b3734c2,wellness grain free,114515,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:48.116393
52ba0f75df96,wellness grain free,118870,"Wellness CORE+ Indoor Grain-Free Chicken & Chicken Liver Pate Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:48.470167
84a1fced5e9c,wellness grain free,525822,"Wellness Bowl Boosters Tender Toppers Grain-Free Lamb & Salmon Dog Food Topper, 8-oz bag",grain,COMPLIANT,2026-02-04T16:18:48.496627
2456bcfa21fb,wellness grain free cat food,49270,"Wellness Complete Health Pate Chicken Entree Grain-Free Natural Canned Cat Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:48.870628
a86b68045207,wellness grain free cat food,119718,"Wellness CORE Signature Selects Shredded Boneless Chicken & Turkey Entree in Sauce Grain-Free Natural Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:48.885059
5174c1dfbbe8,wellness grain free cat food,119917,"Wellness CORE Signature Selects Flaked Skipjack Tuna & Wild Salmon Entree in Broth Grain-Free Canned Cat Food, 5.3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:49.430325
cb37bcff26c2,wellness grain free cat food,984662,"Wellness Complete Health Chicken & Turkey Lovers Gravies & Minced Variety Pack Grain-Free Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:49.521780
54f6d45a53de,wellness grain free cat food,119868,"Wellness CORE Signature Selects Shredded Boneless Chicken & Chicken Liver Entree in Sauce Grain-Free Natural Canned Cat Food, 5.3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:49.858872
61d53f52c9a4,wellness grain free cat food,118870,"Wellness CORE+ Indoor Grain-Free Chicken & Chicken Liver Pate Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:49.872246
380540d87423,wellness grain free cat food,95718,"Wellness Complete Health Healthy Indulgence Morsels with Chicken & Chicken Liver in Savory Sauce Grain-Free Wet Cat Food Pouches, 3-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:50.221446
cf0310226a84,wellness grain free cat food,794838,"Wellness Signature Selects Seafood Selection Variety Pack Grain-Free Flaked Wet Cat Food, 5.3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:50.246853
9cdeadaa4e08,wellness grain free cat food,1291366,"Wellness Appetizing Entrees Infused Chicken Broth Natural Grain-Free Mousse Wet Cat Food, 1.4-oz pouch, case of 8",grain,COMPLIANT,2026-02-04T16:18:50.884921
bd9118c783e8,wellness grain free cat food,49258,"Wellness Complete Health Adult Beef & Chicken Formula Grain-Free Canned Cat Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:51.008023
023e87bf80e0,wellness grain free cat food,119726,"Wellness CORE Signature Selects Shredded Boneless Chicken & Beef Entree in Sauce Grain-Free Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:51.045999
d6acc0fc1736,wellness grain free cat food,95722,"Wellness Complete Health Healthy Indulgence Morsels with Chicken & Turkey in Savory Sauce Grain-Free Wet Cat Food Pouches, 3-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:51.846936
a8f0f905ac1c,wellness grain free cat food,118860,"Wellness Complete Health Natural Grain-Free Gravies Tuna & Chicken Dinner Canned Cat Food, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:51.861162
afcd54c16203,wellness grain free cat food,155330,"Wellness CORE Tiny Tasters Chicken, Chicken & Turkey Pate Land Variety Pack Grain-Free Cat Food Pouches, 1.75-oz, pack of 12",grain,COMPLIANT,2026-02-04T16:18:52.059470
76d182700b04,wellness grain free cat food,145533,"Wellness Complete Health Healthy Indulgence Gravies Grain-Free Variety Pack Cat Food Pouches, 3-oz, case of 8",grain,COMPLIANT,2026-02-04T16:18:52.275543
2f79794e3643,wellness grain free cat food,95724,"Wellness Complete Health Healthy Indulgence Morsels with Salmon & Tuna in Savory Sauce Grain-Free Wet Cat Food Pouches, 3-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:52.380074
7ed23d587e7d,wellness grain free cat food,119727,"Wellness CORE Signature Selects Flaked Skipjack Tuna & Shrimp Entree in Broth Grain-Free Natural Canned Cat Food, 2.8-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:52.536396
201000162bf5,wellness grain free cat food,52126,"Wellness Complete Health Minced Turkey Entree Grain-Free Canned Cat Food, 5.5-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:52.772849
bc1c3d760e03,wellness grain free dog food,525822,"Wellness Bowl Boosters Tender Toppers Grain-Free Lamb & Salmon Dog Food Topper, 8-oz bag",grain,COMPLIANT,2026-02-04T16:18:53.230489
bc0924fa6402,wellness grain free cat food,95733,"Wellness Complete Health Healthy Indulgence Shreds with Skipjack Tuna & Shrimp in Light Sauce Grain-Free Wet Cat Food Pouches, 3-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:53.637320
bc7363ff569c,wellness grain free cat food,1659070,"Wellness CORE Tiny Tasters Adult Seafood & Poultry Variety Pack Grain-Free Wet Cat Food, 1.75-oz pouch, 12 count",grain,COMPLIANT,2026-02-04T16:18:53.670494
3b4fbc12882f,wellness grain free dog food,145524,"Wellness CORE Grain-Free Lamb Recipe Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T16:18:54.018522
729700107112,wellness grain free dog food,1569086,"Wellness Complete Health Stews Variety Pack Grain-Free Wet Dog Food, 12.5-oz can, case of 4",grain,COMPLIANT,2026-02-04T16:18:54.023662
161ce4d620e0,wellness grain free dog food,1569102,"Wellness Complete Health Petite Entrees Adult Small Breed Sampler Variety Pack Grain-Free Wet Dog Food, 3-oz cup, case of 6",grain,COMPLIANT,2026-02-04T16:18:54.259455
f6e72b83eb80,wellness grain free dog food,264888,"Wellness CORE Digestive Health Chicken & Beef Pate Variety Pack Grain-Free Wet Dog Food, 13-oz can, case of 6",grain,COMPLIANT,2026-02-04T16:18:54.504429
4b5605230e37,wellness grain free dog food,49200,"Wellness Beef Stew with Carrots & Potatoes Grain-Free Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:54.696022
d3e30ac043e8,wellness grain free dog food,931582,"Wellness Petite Entrees Mini-Filets with Roasted Chicken, Beef, Carrots & Green Beans in Gravy Grain-Free Wet Dog Food, 3-oz tray, 12 count",grain,COMPLIANT,2026-02-04T16:18:54.911172
fd55ceff020f,wellness grain free dog food,264882,"Wellness CORE Digestive Health Chicken Recipe Grain-Free Wet Dog Food, 13-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:55.043743
d2f0cd286572,wellness grain free dog food,931566,"Wellness Complete Health Petite Entrees Adult Small Breed Grain-Free Beef, Carrots & Red Peppers Mini-Filets Wet Dog Food, 3-oz cup, case of 12",grain,COMPLIANT,2026-02-04T16:18:55.243919
cab45f2e0a12,wellness grain free dog food,120807,"Wellness Bowl Boosters Simply Shreds Chicken, Salmon & Pumpkin Natural Grain-Free Wet Dog Food Mixer or Topper, 2.8-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:55.866170
2253e8bc8d84,wellness grain free dog food,1569054,"Wellness CORE Mini Meals Variety Pack Small Breed Grain-Free Wet Dog Food, 3-oz pouch, case of 6",grain,COMPLIANT,2026-02-04T16:18:55.890604
6f77d0add47c,wellness grain free dog food,120811,"Wellness CORE 95% Grain-Free Chicken & Broccoli Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:56.146410
5cb96dacbcfc,wellness grain free dog food,120803,"Wellness Bowl Boosters Simply Shreds Chicken, Beef & Carrots Natural Grain-Free Wet Dog Food Mixer or Topper, 2.8-oz pouch, case of 12",grain,COMPLIANT,2026-02-04T16:18:56.584712
507f3cf7fd88,wellness grain free dog food,222330,"Wellness CORE+ High Protein Grain-Free Ocean Whitefish, Herring & Salmon Meal Recipe Dry Dog Food, 18-lb bag",grain,COMPLIANT,2026-02-04T16:18:56.820972
3483444d81e8,wet cat food grain free,140273,"Sheba Perfect Portions Seafood Pate Variety Pack Grain-Free Adult Wet Cat Food Trays, 2.6-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:57.010050
b86edeeb2c1f,wellness grain free dog food,145502,"Wellness CORE Grain-Free Small Breed Mini Meals Shredded Chicken & Turkey in Gravy Dog Food Pouches, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T16:18:57.087396
c9ff22533ab6,wet cat food grain free,124882,"Sheba Perfect Portions Roasted Chicken, Gourmet Salmon & Tender Turkey Cuts in Gravy Variety Pack Grain-Free Adult Wet Cat Food Trays, 2.6-oz, case of 24",grain,COMPLIANT,2026-02-04T16:18:57.623995
98a15cd93d12,wet cat food grain free,363333,"Friskies Lil' Soups Salmon, Tuna, & Shrimp Variety Pack Grain-Free Bits in Broth Wet Lickable Cat Food Topper, 1.2-oz tray, case of 30",grain,COMPLIANT,2026-02-04T16:18:57.874095
32ec9598d086,wet cat food grain free,259130,"Tiki Cat Grill Variety Pack Grain-Free Pate Wet Cat Food, 2.8-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:57.970142
9e57205c0a8e,wet cat food grain free,102931,"Tiki Cat Aloha Friends Variety Pack Grain-Free Wet Cat Food, 3-oz can, case of 12",grain,COMPLIANT,2026-02-04T16:18:57.990660
